,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty
2231,1,0,32.656917572021484,1,32.656917572021484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/365.jpg,soft
2232,1,0,31.723567962646484,1,31.723567962646484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/312.jpg,soft
2233,1,0,35.41542434692383,1,35.41542434692383,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/184.jpg,soft
2234,1,0,32.809425354003906,1,32.809425354003906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/300.jpg,soft
2235,1,0,33.426204681396484,1,33.426204681396484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/250.jpg,soft
2236,1,0,34.21678924560547,1,34.21678924560547,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/583.jpg,soft
2237,1,0,32.34906768798828,1,32.34906768798828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/688.jpg,soft
2238,1,0,33.02851104736328,1,33.02851104736328,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/297.jpg,soft
2239,1,0,34.63748550415039,1,34.63748550415039,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/556.jpg,soft
2240,1,0,34.04384994506836,1,34.04384994506836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/711.jpg,soft
2242,1,0,33.400882720947266,1,33.400882720947266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/493.jpg,soft
2243,1,0,32.25425720214844,1,32.25425720214844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/125.jpg,soft
2246,1,0,32.12940979003906,1,32.12940979003906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/172.jpg,soft
2247,1,0,32.63697052001953,1,32.63697052001953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/553.jpg,soft
2248,1,0,34.59047317504883,1,34.59047317504883,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/019.jpg,soft
2249,1,0,33.61547088623047,1,33.61547088623047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/442.jpg,soft
2250,1,0,33.672935485839844,1,33.672935485839844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/082.jpg,soft
2251,1,0,33.692161560058594,1,33.692161560058594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/384.jpg,soft
2252,1,0,31.90772247314453,1,31.90772247314453,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/055.jpg,soft
2253,1,0,33.42380142211914,1,33.42380142211914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/610.jpg,soft
2254,1,0,32.328948974609375,1,32.328948974609375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/217.jpg,soft
2256,1,0,33.964046478271484,1,33.964046478271484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/694.jpg,soft
2257,1,0,30.763038635253906,1,30.763038635253906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/536.jpg,soft
2258,1,0,33.17502212524414,1,33.17502212524414,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/657.jpg,soft
2259,1,0,34.09341049194336,1,34.09341049194336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/608.jpg,soft
2261,1,0,33.38277053833008,1,33.38277053833008,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/386.jpg,soft
2262,1,0,34.467281341552734,1,34.467281341552734,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/736.jpg,soft
2264,1,0,33.10800552368164,1,33.10800552368164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/348.jpg,soft
2265,1,0,33.04984664916992,1,33.04984664916992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/584.jpg,soft
2266,1,0,33.27467346191406,1,33.27467346191406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/404.jpg,soft
2267,1,0,33.718570709228516,1,33.718570709228516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/144.jpg,soft
2268,1,0,35.142799377441406,1,35.142799377441406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/662.jpg,soft
2269,1,0,32.35535430908203,1,32.35535430908203,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/110.jpg,soft
2270,1,0,32.44914627075195,1,32.44914627075195,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/655.jpg,soft
2271,1,0,32.47977828979492,1,32.47977828979492,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/413.jpg,soft
2272,1,0,33.541072845458984,1,33.541072845458984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/407.jpg,soft
2273,1,0,33.181400299072266,1,33.181400299072266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/522.jpg,soft
2275,1,0,31.490697860717773,1,31.490697860717773,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/325.jpg,soft
2276,1,0,33.30127716064453,1,33.30127716064453,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/510.jpg,soft
2277,1,0,35.40933609008789,1,35.40933609008789,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/739.jpg,soft
2278,1,0,34.7209358215332,1,34.7209358215332,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/437.jpg,soft
2279,1,0,32.8931884765625,1,32.8931884765625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/724.jpg,soft
2280,1,0,34.36207580566406,1,34.36207580566406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/712.jpg,soft
2281,1,0,31.75358772277832,1,31.75358772277832,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/385.jpg,soft
2282,1,0,33.224090576171875,1,33.224090576171875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/625.jpg,soft
2283,1,0,32.54429244995117,1,32.54429244995117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/475.jpg,soft
2284,1,0,33.85332489013672,1,33.85332489013672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/471.jpg,soft
2285,1,0,33.454833984375,1,33.454833984375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/731.jpg,soft
2287,1,0,31.139291763305664,1,31.139291763305664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/733.jpg,soft
2288,1,0,33.04680252075195,1,33.04680252075195,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/398.jpg,soft
2289,1,0,31.16596031188965,1,31.16596031188965,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/782.jpg,soft
2290,1,0,32.09772491455078,1,32.09772491455078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/162.jpg,soft
2291,1,0,32.52106475830078,1,32.52106475830078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/030.jpg,soft
2292,1,0,33.53306198120117,1,33.53306198120117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/231.jpg,soft
2293,1,0,31.164297103881836,1,31.164297103881836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/643.jpg,soft
2294,1,0,33.99043273925781,1,33.99043273925781,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/499.jpg,soft
2295,1,0,32.49205780029297,1,32.49205780029297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/083.jpg,soft
2296,1,0,33.28767776489258,1,33.28767776489258,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/035.jpg,soft
2297,1,0,32.680721282958984,1,32.680721282958984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/508.jpg,soft
2298,1,0,33.01250076293945,1,33.01250076293945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/201.jpg,soft
2299,1,0,32.52646255493164,1,32.52646255493164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/303.jpg,soft
2300,1,0,30.406421661376953,1,30.406421661376953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/725.jpg,soft
2301,1,0,32.94953918457031,1,32.94953918457031,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/514.jpg,soft
2302,1,0,34.37801742553711,1,34.37801742553711,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/670.jpg,soft
2303,1,0,32.78667068481445,1,32.78667068481445,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/612.jpg,soft
2305,1,0,33.75383377075195,1,33.75383377075195,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/282.jpg,soft
2306,1,0,31.148237228393555,1,31.148237228393555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/547.jpg,soft
2308,1,0,33.625343322753906,1,33.625343322753906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/170.jpg,soft
2309,1,0,32.052303314208984,1,32.052303314208984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/707.jpg,soft
2310,1,0,32.30827713012695,1,32.30827713012695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/428.jpg,soft
2311,1,0,32.252254486083984,1,32.252254486083984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/324.jpg,soft
2312,1,0,34.57060241699219,1,34.57060241699219,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/457.jpg,soft
2313,1,0,32.609649658203125,1,32.609649658203125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/689.jpg,soft
2314,1,0,32.61981964111328,1,32.61981964111328,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/549.jpg,soft
2315,1,0,32.5924072265625,1,32.5924072265625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/519.jpg,soft
2316,1,0,32.10774230957031,1,32.10774230957031,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/697.jpg,soft
2317,1,0,32.60850524902344,1,32.60850524902344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/175.jpg,soft
2318,1,0,31.665788650512695,1,31.665788650512695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/268.jpg,soft
2319,1,0,34.5770378112793,1,34.5770378112793,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/517.jpg,soft
2320,1,0,35.032386779785156,1,35.032386779785156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/526.jpg,soft
2321,1,0,33.90745544433594,1,33.90745544433594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/607.jpg,soft
2322,1,0,34.269962310791016,1,34.269962310791016,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/345.jpg,soft
2323,1,0,34.42437744140625,1,34.42437744140625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/316.jpg,soft
2324,1,0,33.592010498046875,1,33.592010498046875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/226.jpg,soft
2325,1,0,33.01420593261719,1,33.01420593261719,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/740.jpg,soft
2326,1,0,32.84503936767578,1,32.84503936767578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/637.jpg,soft
2327,1,0,33.24998092651367,1,33.24998092651367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/462.jpg,soft
2328,1,0,32.52610778808594,1,32.52610778808594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/116.jpg,soft
2330,1,0,32.61927032470703,1,32.61927032470703,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/009.jpg,soft
2331,1,0,33.05009841918945,1,33.05009841918945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/045.jpg,soft
2332,1,0,33.592201232910156,1,33.592201232910156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/614.jpg,soft
2333,1,0,35.30818176269531,1,35.30818176269531,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/059.jpg,soft
2334,1,0,31.985595703125,1,31.985595703125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/097.jpg,soft
2335,1,0,31.661518096923828,1,31.661518096923828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/043.jpg,soft
2336,1,0,31.665733337402344,1,31.665733337402344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/320.jpg,soft
2337,1,0,32.57991409301758,1,32.57991409301758,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/367.jpg,soft
2338,1,0,32.81640625,1,32.81640625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/433.jpg,soft
2339,1,0,34.63905715942383,1,34.63905715942383,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/266.jpg,soft
2340,1,0,34.21388626098633,1,34.21388626098633,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/245.jpg,soft
2341,1,0,31.662460327148438,1,31.662460327148438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/335.jpg,soft
2342,1,0,31.951072692871094,1,31.951072692871094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/460.jpg,soft
2343,1,0,30.221097946166992,1,30.221097946166992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/060.jpg,soft
2344,1,0,32.56059265136719,1,32.56059265136719,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/648.jpg,soft
2345,1,0,31.507854461669922,1,31.507854461669922,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/232.jpg,soft
2346,1,0,32.804962158203125,1,32.804962158203125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/752.jpg,soft
2347,1,0,33.18950653076172,1,33.18950653076172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/108.jpg,soft
2348,1,0,31.767967224121094,1,31.767967224121094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/099.jpg,soft
2349,1,0,34.202022552490234,1,34.202022552490234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/008.jpg,soft
2350,1,0,34.2159309387207,1,34.2159309387207,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/091.jpg,soft
2351,1,0,32.81270980834961,1,32.81270980834961,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/797.jpg,soft
2352,1,0,32.836666107177734,1,32.836666107177734,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/796.jpg,soft
2353,1,0,33.46371078491211,1,33.46371078491211,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/203.jpg,soft
2354,1,0,32.42320251464844,1,32.42320251464844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/640.jpg,soft
2355,1,0,32.7009162902832,1,32.7009162902832,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/679.jpg,soft
2356,1,0,31.28827667236328,1,31.28827667236328,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/714.jpg,soft
2357,1,0,32.23745346069336,1,32.23745346069336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/542.jpg,soft
2358,1,0,33.75494384765625,1,33.75494384765625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/505.jpg,soft
2359,1,0,32.6689567565918,1,32.6689567565918,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/053.jpg,soft
2360,1,0,32.082000732421875,1,32.082000732421875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/013.jpg,soft
2361,1,0,35.473915100097656,1,35.473915100097656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/511.jpg,soft
2362,1,0,31.679101943969727,1,31.679101943969727,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/632.jpg,soft
2363,1,0,32.66937255859375,1,32.66937255859375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/298.jpg,soft
2364,1,0,32.832176208496094,1,32.832176208496094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/483.jpg,soft
2365,1,0,34.1392936706543,1,34.1392936706543,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/306.jpg,soft
2366,1,0,33.6927375793457,1,33.6927375793457,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/647.jpg,soft
2367,1,0,33.35577392578125,1,33.35577392578125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/395.jpg,soft
2368,1,0,30.10295295715332,1,30.10295295715332,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/423.jpg,soft
2369,1,0,32.73212814331055,1,32.73212814331055,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/307.jpg,soft
2370,1,0,31.97879981994629,1,31.97879981994629,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/593.jpg,soft
2371,1,0,33.85098648071289,1,33.85098648071289,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/504.jpg,soft
2372,1,0,32.12896728515625,1,32.12896728515625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/129.jpg,soft
2373,1,0,31.470781326293945,1,31.470781326293945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/735.jpg,soft
2374,1,0,33.398250579833984,1,33.398250579833984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/205.jpg,soft
2375,1,0,31.155136108398438,1,31.155136108398438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/422.jpg,soft
2376,1,0,31.22003936767578,1,31.22003936767578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/133.jpg,soft
2377,1,0,32.59665298461914,1,32.59665298461914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/304.jpg,soft
2378,1,0,33.967105865478516,1,33.967105865478516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/551.jpg,soft
2379,1,0,34.06679916381836,1,34.06679916381836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/315.jpg,soft
2380,1,0,32.97078323364258,1,32.97078323364258,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/134.jpg,soft
2381,1,0,31.887981414794922,1,31.887981414794922,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/016.jpg,soft
2382,1,0,33.60340881347656,1,33.60340881347656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/218.jpg,soft
2383,1,0,31.62360382080078,1,31.62360382080078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/635.jpg,soft
2384,1,0,32.43442153930664,1,32.43442153930664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/249.jpg,soft
2385,1,0,32.090911865234375,1,32.090911865234375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/213.jpg,soft
2387,1,0,32.372413635253906,1,32.372413635253906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/597.jpg,soft
2388,1,0,31.792625427246094,1,31.792625427246094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/044.jpg,soft
2389,1,0,30.44318199157715,1,30.44318199157715,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/461.jpg,soft
2390,1,0,34.53487777709961,1,34.53487777709961,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/136.jpg,soft
2392,1,0,35.640499114990234,1,35.640499114990234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/605.jpg,soft
2393,1,0,34.110923767089844,1,34.110923767089844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/754.jpg,soft
2394,1,0,32.85101318359375,1,32.85101318359375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/753.jpg,soft
2395,1,0,32.06064224243164,1,32.06064224243164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/364.jpg,soft
2396,1,0,32.466819763183594,1,32.466819763183594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/599.jpg,soft
2397,1,0,35.387271881103516,1,35.387271881103516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/040.jpg,soft
2398,1,0,31.32375144958496,1,31.32375144958496,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/147.jpg,soft
2399,1,0,32.124549865722656,1,32.124549865722656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Airport/728.jpg,soft
