,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty
2695,14,0,28.834306716918945,14,28.834306716918945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/105.jpg,medium
2696,14,2,27.071245193481445,11,27.913883209228516,0.8426380157470703,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/086.jpg,medium
2697,14,0,29.697786331176758,14,29.697786331176758,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/695.jpg,medium
2699,14,0,29.07691764831543,14,29.07691764831543,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/371.jpg,medium
2706,14,1,30.80924415588379,3,31.077619552612305,0.2683753967285156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/356.jpg,medium
2708,14,1,31.531341552734375,11,32.305118560791016,0.7737770080566406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/611.jpg,medium
2709,14,2,31.05741310119629,11,31.94340705871582,0.8859939575195312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/758.jpg,medium
2710,14,1,30.337547302246094,0,30.811046600341797,0.4734992980957031,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/658.jpg,medium
2714,14,1,30.36380958557129,11,30.728628158569336,0.3648185729980469,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/541.jpg,medium
2718,14,1,32.17391586303711,5,32.311500549316406,0.13758468627929688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/214.jpg,medium
2724,14,0,29.194339752197266,14,29.194339752197266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/166.jpg,medium
2727,14,1,29.97296142578125,12,30.09454917907715,0.12158775329589844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/466.jpg,medium
2728,14,0,29.610279083251953,14,29.610279083251953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/159.jpg,medium
2732,14,0,29.400833129882812,14,29.400833129882812,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/007.jpg,medium
2734,14,1,31.98247718811035,11,32.06332015991211,0.08084297180175781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/057.jpg,medium
2735,14,1,30.74028968811035,8,30.88418197631836,0.1438922882080078,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/005.jpg,medium
2747,14,1,28.362598419189453,0,28.797887802124023,0.4352893829345703,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/171.jpg,medium
2750,14,1,30.078126907348633,11,30.80132293701172,0.7231960296630859,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/070.jpg,medium
2752,14,1,30.797513961791992,12,31.483861923217773,0.6863479614257812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/603.jpg,medium
2754,14,1,32.11444091796875,6,32.200408935546875,0.085968017578125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/392.jpg,medium
2767,14,1,30.356735229492188,11,31.171628952026367,0.8148937225341797,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/750.jpg,medium
2776,14,0,29.343292236328125,14,29.343292236328125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/310.jpg,medium
2782,14,0,29.039363861083984,14,29.039363861083984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/631.jpg,medium
2785,14,1,28.206714630126953,3,28.46495819091797,0.2582435607910156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/280.jpg,medium
2786,14,0,29.674230575561523,14,29.674230575561523,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/572.jpg,medium
2789,14,0,29.873085021972656,14,29.873085021972656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/169.jpg,medium
2794,14,1,29.259756088256836,12,29.546525955200195,0.2867698669433594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/194.jpg,medium
2795,14,2,31.522798538208008,7,32.375606536865234,0.8528079986572266,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/663.jpg,medium
2797,14,1,27.886905670166016,0,28.03672981262207,0.1498241424560547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/180.jpg,medium
2800,14,1,27.944353103637695,7,28.16069984436035,0.21634674072265625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/567.jpg,medium
2801,14,0,29.245506286621094,14,29.245506286621094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/155.jpg,medium
2803,14,1,31.085886001586914,8,31.616514205932617,0.5306282043457031,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/344.jpg,medium
2811,14,1,29.679136276245117,8,30.022409439086914,0.3432731628417969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/420.jpg,medium
2816,14,1,30.982473373413086,12,31.582509994506836,0.60003662109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/450.jpg,medium
2819,14,0,28.29911994934082,14,28.29911994934082,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/158.jpg,medium
2820,14,1,31.99452018737793,12,32.34701919555664,0.35249900817871094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/587.jpg,medium
2823,14,1,30.78596305847168,8,30.97677993774414,0.19081687927246094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/148.jpg,medium
2825,14,1,27.88977813720703,8,28.485830307006836,0.5960521697998047,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/168.jpg,medium
2835,14,1,30.67409324645996,11,31.048425674438477,0.3743324279785156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/114.jpg,medium
2839,14,1,27.62851333618164,11,28.624561309814453,0.9960479736328125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/281.jpg,medium
2840,14,1,31.26011085510254,3,31.336435317993164,0.076324462890625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/709.jpg,medium
2847,14,1,31.89886474609375,7,32.40320587158203,0.5043411254882812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/209.jpg,medium
2850,14,1,32.4100227355957,3,32.437496185302734,0.02747344970703125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/376.jpg,medium
2857,14,1,30.635013580322266,0,30.7780818939209,0.1430683135986328,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/337.jpg,medium
2858,14,0,29.410661697387695,14,29.410661697387695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/789.jpg,medium
2867,14,1,30.72505760192871,5,31.020315170288086,0.295257568359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/236.jpg,medium
2868,14,1,30.943693161010742,8,31.112735748291016,0.16904258728027344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/363.jpg,medium
2876,14,1,31.022863388061523,13,31.7137393951416,0.6908760070800781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/347.jpg,medium
2877,14,0,29.711776733398438,14,29.711776733398438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/354.jpg,medium
2878,14,1,29.86906623840332,0,30.549997329711914,0.6809310913085938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/154.jpg,medium
2880,14,0,28.337289810180664,14,28.337289810180664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/164.jpg,medium
2885,14,0,29.296871185302734,14,29.296871185302734,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/161.jpg,medium
2886,14,1,27.290283203125,12,27.388633728027344,0.09835052490234375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/038.jpg,medium
2887,14,0,29.97581672668457,14,29.97581672668457,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/698.jpg,medium
2890,14,0,28.904539108276367,14,28.904539108276367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/003.jpg,medium
2892,14,1,32.209163665771484,8,32.41282272338867,0.2036590576171875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/092.jpg,medium
2898,14,0,29.747173309326172,14,29.747173309326172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/061.jpg,medium
2901,14,2,29.791614532470703,7,30.112899780273438,0.3212852478027344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/578.jpg,medium
2911,14,1,30.873449325561523,11,30.971385955810547,0.09793663024902344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/676.jpg,medium
2918,14,1,28.622188568115234,5,29.13068199157715,0.5084934234619141,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/244.jpg,medium
2921,14,0,29.63848304748535,14,29.63848304748535,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/783.jpg,medium
2924,14,0,28.391643524169922,14,28.391643524169922,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/157.jpg,medium
2930,14,0,29.754680633544922,14,29.754680633544922,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/638.jpg,medium
2931,14,2,29.045793533325195,11,29.639808654785156,0.5940151214599609,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/726.jpg,medium
2948,14,1,31.16988182067871,8,31.44045639038086,0.27057456970214844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/787.jpg,medium
2956,14,0,29.78059959411621,14,29.78059959411621,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/022.jpg,medium
2960,14,1,30.907001495361328,8,31.55881118774414,0.6518096923828125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/119.jpg,medium
2961,14,0,27.817752838134766,14,27.817752838134766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/165.jpg,medium
2966,14,0,29.826929092407227,14,29.826929092407227,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/566.jpg,medium
2971,14,2,31.145580291748047,12,31.313034057617188,0.16745376586914062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/746.jpg,medium
2982,14,1,28.841163635253906,12,29.13775634765625,0.29659271240234375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/592.jpg,medium
2987,14,0,28.326501846313477,14,28.326501846313477,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/181.jpg,medium
2993,14,1,31.7044677734375,5,32.43444061279297,0.7299728393554688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/058.jpg,medium
2994,14,1,31.310691833496094,3,31.5222225189209,0.2115306854248047,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/533.jpg,medium
2995,14,0,29.810264587402344,14,29.810264587402344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/579.jpg,medium
2998,14,2,30.30207061767578,3,31.2503604888916,0.9482898712158203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/568.jpg,medium
3000,14,1,29.654762268066406,8,30.092069625854492,0.43730735778808594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/674.jpg,medium
3002,14,2,29.396833419799805,6,30.0141544342041,0.6173210144042969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/259.jpg,medium
3009,14,2,28.524860382080078,6,29.155118942260742,0.6302585601806641,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/432.jpg,medium
3011,14,2,30.383893966674805,8,31.089191436767578,0.7052974700927734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/399.jpg,medium
3012,14,1,30.984085083007812,3,31.2440185546875,0.2599334716796875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/074.jpg,medium
3013,14,0,28.510202407836914,14,28.510202407836914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/294.jpg,medium
3019,14,0,28.359664916992188,14,28.359664916992188,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/673.jpg,medium
3026,14,1,30.70534324645996,0,30.87834930419922,0.1730060577392578,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/418.jpg,medium
3033,14,2,29.60780143737793,12,29.678775787353516,0.07097434997558594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/184.jpg,medium
3034,14,1,30.50070571899414,3,31.065168380737305,0.5644626617431641,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/300.jpg,medium
3037,14,0,28.936370849609375,14,28.936370849609375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/688.jpg,medium
3038,14,0,29.849822998046875,14,29.849822998046875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/297.jpg,medium
3046,14,1,29.222431182861328,8,29.44525718688965,0.2228260040283203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/172.jpg,medium
3047,14,1,29.964338302612305,0,30.390228271484375,0.4258899688720703,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/553.jpg,medium
3050,14,2,32.5247917175293,12,33.46307373046875,0.9382820129394531,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/082.jpg,medium
3067,14,0,28.84090232849121,14,28.84090232849121,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/144.jpg,medium
3068,14,2,31.906627655029297,11,32.87580871582031,0.9691810607910156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/662.jpg,medium
3069,14,1,30.963829040527344,11,31.055906295776367,0.09207725524902344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/110.jpg,medium
3070,14,1,30.101511001586914,11,30.713150024414062,0.6116390228271484,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/655.jpg,medium
3080,14,1,32.313507080078125,11,32.64728927612305,0.3337821960449219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/712.jpg,medium
3081,14,1,28.450162887573242,11,29.279788970947266,0.8296260833740234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/385.jpg,medium
3085,14,1,29.181503295898438,7,29.335865020751953,0.15436172485351562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/731.jpg,medium
3086,14,1,30.6037654876709,11,31.53215980529785,0.9283943176269531,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/621.jpg,medium
3088,14,0,29.555641174316406,14,29.555641174316406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/398.jpg,medium
3091,14,2,31.139381408691406,12,31.643875122070312,0.5044937133789062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/030.jpg,medium
3093,14,0,29.712318420410156,14,29.712318420410156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/643.jpg,medium
3098,14,1,29.716148376464844,12,30.575838088989258,0.8596897125244141,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/201.jpg,medium
3103,14,1,31.44217300415039,11,31.768030166625977,0.32585716247558594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/612.jpg,medium
3104,14,1,30.2002010345459,11,30.724491119384766,0.5242900848388672,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/562.jpg,medium
3112,14,1,32.663509368896484,3,32.874061584472656,0.21055221557617188,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/457.jpg,medium
3115,14,1,31.612642288208008,4,31.878711700439453,0.2660694122314453,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/519.jpg,medium
3117,14,0,29.294370651245117,14,29.294370651245117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/175.jpg,medium
3118,14,0,29.027626037597656,14,29.027626037597656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/268.jpg,medium
3120,14,1,31.523784637451172,3,31.87379264831543,0.3500080108642578,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/526.jpg,medium
3125,14,1,30.94405174255371,11,31.264999389648438,0.32094764709472656,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/740.jpg,medium
3127,14,1,30.334457397460938,8,31.093868255615234,0.7594108581542969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/462.jpg,medium
3131,14,1,29.472793579101562,3,30.253034591674805,0.7802410125732422,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/045.jpg,medium
3134,14,2,31.47118377685547,7,31.955726623535156,0.4845428466796875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/097.jpg,medium
3135,14,0,29.876806259155273,14,29.876806259155273,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/043.jpg,medium
3145,14,1,29.506107330322266,5,30.487146377563477,0.9810390472412109,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/232.jpg,medium
3152,14,1,29.899185180664062,4,30.838550567626953,0.9393653869628906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/796.jpg,medium
3157,14,1,31.339136123657227,12,31.75126838684082,0.41213226318359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/542.jpg,medium
3159,14,1,28.70146942138672,2,28.73406982421875,0.03260040283203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/053.jpg,medium
3160,14,1,31.295534133911133,5,32.010902404785156,0.7153682708740234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/013.jpg,medium
3167,14,0,28.3203125,14,28.3203125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/395.jpg,medium
3168,14,0,26.958234786987305,14,26.958234786987305,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/423.jpg,medium
3171,14,1,29.028125762939453,0,29.16769027709961,0.13956451416015625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/504.jpg,medium
3172,14,1,29.976369857788086,11,30.676624298095703,0.7002544403076172,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/129.jpg,medium
3176,14,1,29.7890682220459,3,30.0882568359375,0.29918861389160156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/133.jpg,medium
3180,14,1,29.222808837890625,3,29.878740310668945,0.6559314727783203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/134.jpg,medium
3190,14,1,30.541032791137695,7,30.65920639038086,0.11817359924316406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/136.jpg,medium
3191,14,2,31.26321029663086,12,32.04047393798828,0.7772636413574219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/454.jpg,medium
3195,14,1,31.342681884765625,8,31.487289428710938,0.1446075439453125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/364.jpg,medium
3197,14,0,29.851390838623047,14,29.851390838623047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/040.jpg,medium
3198,14,0,29.70249366760254,14,29.70249366760254,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/River/147.jpg,medium
3220,0,2,25.5313720703125,6,25.74563217163086,0.21426010131835938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/187.jpg,medium
3233,0,1,30.082799911499023,6,30.820539474487305,0.7377395629882812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/033.jpg,medium
3247,0,0,28.96855926513672,0,28.96855926513672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/613.jpg,medium
3249,0,0,27.14485740661621,0,27.14485740661621,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/243.jpg,medium
3252,0,0,27.4877986907959,0,27.4877986907959,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/703.jpg,medium
3262,0,1,31.847991943359375,1,31.945404052734375,0.097412109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/446.jpg,medium
3278,0,0,28.184175491333008,0,28.184175491333008,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/577.jpg,medium
3287,0,1,26.61380386352539,4,27.595876693725586,0.9820728302001953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/564.jpg,medium
3293,0,0,29.502233505249023,0,29.502233505249023,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/768.jpg,medium
3297,0,1,29.44591522216797,7,29.463550567626953,0.017635345458984375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/443.jpg,medium
3311,0,2,31.68912696838379,7,32.46821594238281,0.7790889739990234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/490.jpg,medium
3326,0,1,30.68869400024414,4,31.088903427124023,0.4002094268798828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/251.jpg,medium
3330,0,1,31.037534713745117,12,31.243642807006836,0.20610809326171875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/589.jpg,medium
3347,0,0,29.517807006835938,0,29.517807006835938,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/089.jpg,medium
3370,0,0,28.84037208557129,0,28.84037208557129,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/710.jpg,medium
3373,0,0,29.837942123413086,0,29.837942123413086,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/580.jpg,medium
3379,0,0,28.35995101928711,0,28.35995101928711,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/559.jpg,medium
3388,0,2,32.92746353149414,12,33.66782760620117,0.7403640747070312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/515.jpg,medium
3400,0,0,29.77461814880371,0,29.77461814880371,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/452.jpg,medium
3407,0,2,30.184694290161133,7,30.578222274780273,0.3935279846191406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/412.jpg,medium
3426,0,0,29.687274932861328,0,29.687274932861328,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/177.jpg,medium
3429,0,0,29.631860733032227,0,29.631860733032227,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Agriculture/720.jpg,medium
